Model,Ensembl_transcript_id,Ensembl_gene_id,Gene_biotype,External_gene_id,Description,Model posterior probability,log(FC),Second model,Second posterior probability,
MK,ENST00000271348,ENSG00000143140,protein_coding,GJA5-201,"gap junction protein, alpha 5, 40kDa [Source:HGNC Symbol;Acc:4279]",0.995309299,2.85681,ZERO,0.002181177,
MK,ENST00000380934,ENSG00000147862,protein_coding,NFIB-201,nuclear factor I/B [Source:HGNC Symbol;Acc:7785],0.994602863,4.10864,ZERO,0.002208296,
MK,ENST00000509337,ENSG00000153071,protein_coding,DAB2-002,"disabled homolog 2, mitogen-responsive phosphoprotein (Drosophila) [Source:HGNC Symbol;Acc:2662]",0.995544934,3.21281,ZERO,0.002235873,
MK,ENST00000592334,ENSG00000041353,protein_coding,RAB27B-002,"RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:9767]",0.995112324,2.8345,ZERO,0.002247235,
MK,ENST00000345330,ENSG00000156642,protein_coding,NPTN-001,neuroplastin [Source:HGNC Symbol;Acc:17867],0.995339601,2.39976,ZERO,0.002384882,
MK,ENST00000567671,ENSG00000103769,protein_coding,RAB11A-005,"RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:9760]",0.99614506,1.49975,ZERO,0.002424632,
MK,ENST00000520796,ENSG00000120885,protein_coding,CLU-017,clusterin [Source:HGNC Symbol;Acc:2095],0.994022885,4.45056,ZERO,0.002449818,
MK,ENST00000380953,ENSG00000147862,protein_coding,NFIB-005,nuclear factor I/B [Source:HGNC Symbol;Acc:7785],0.994690581,3.02117,ZERO,0.002489192,
MK,ENST00000372661,ENSG00000185222,protein_coding,WBP5-001,WW domain binding protein 5 [Source:HGNC Symbol;Acc:30084],0.994904367,2.39789,ZERO,0.002555394,
MK,ENST00000219345,ENSG00000103066,protein_coding,PLA2G15-001,"phospholipase A2, group XV [Source:HGNC Symbol;Acc:17163]",0.995743008,2.00316,ZERO,0.002612487,
MK,ENST00000226524,ENSG00000109272,protein_coding,PF4V1-001,platelet factor 4 variant 1 [Source:HGNC Symbol;Acc:8862],0.993439946,4.40281,EB,0.002641075,
MK,ENST00000560793,ENSG00000143418,protein_coding,CERS2-013,ceramide synthase 2 [Source:HGNC Symbol;Acc:14076],0.995349265,1.65506,ZERO,0.002742557,
MK,ENST00000412806,ENSG00000131370,nonsense_mediated_decay,SH3BP5-003,SH3-domain binding protein 5 (BTK-associated) [Source:HGNC Symbol;Acc:10827],0.994738843,2.79494,ZERO,0.002790262,
MK,ENST00000368949,ENSG00000143418,protein_coding,CERS2-003,ceramide synthase 2 [Source:HGNC Symbol;Acc:14076],0.99543362,1.74725,ZERO,0.002803732,
MK,ENST00000483543,ENSG00000124334,processed_transcript,IL9R-004,interleukin 9 receptor [Source:HGNC Symbol;Acc:6030],0.994216985,3.50269,ZERO,0.002818075,
MK,ENST00000561083,ENSG00000259293,antisense,RP11-355N15.1-001,,0.994169588,4.70217,ZERO,0.002820369,
MK,ENST00000273179,ENSG00000144677,protein_coding,CTDSPL-001,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like [Source:HGNC Symbol;Acc:16890]",0.994685968,2.69574,ZERO,0.003012865,
MK,ENST00000564910,ENSG00000103769,protein_coding,RAB11A-002,"RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:9760]",0.995239082,1.54215,ZERO,0.003045524,
MK,ENST00000579920,ENSG00000264250,misc_RNA,Metazoa_SRP.626-201,Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017],0.993858466,9.64862,ZERO,0.003162611,
MK,ENST00000234313,ENSG00000115956,protein_coding,PLEK-001,pleckstrin [Source:HGNC Symbol;Acc:9070],0.991479112,4.01441,ZERO,0.003245922,
MK,ENST00000424001,ENSG00000072952,protein_coding,MRVI1-202,murine retrovirus integration site 1 homolog [Source:HGNC Symbol;Acc:7237],0.993631819,2.57531,ZERO,0.003271297,
MK,ENST00000320816,ENSG00000153071,protein_coding,DAB2-001,"disabled homolog 2, mitogen-responsive phosphoprotein (Drosophila) [Source:HGNC Symbol;Acc:2662]",0.993041727,3.06481,ZERO,0.00335395,
MK,ENST00000536605,ENSG00000101608,protein_coding,MYL12A-201,"myosin, light chain 12A, regulatory, non-sarcomeric [Source:HGNC Symbol;Acc:16701]",0.993543219,2.1652,ZERO,0.003548844,
MK,ENST00000419018,ENSG00000106080,nonsense_mediated_decay,FKBP14-002,"FK506 binding protein 14, 22 kDa [Source:HGNC Symbol;Acc:18625]",0.993148472,1.93379,ZERO,0.003590039,
MK,ENST00000381501,ENSG00000135605,protein_coding,TEC-001,tec protein tyrosine kinase [Source:HGNC Symbol;Acc:11719],0.994673872,1.71743,ZERO,0.003693622,
MK,ENST00000331858,ENSG00000182747,protein_coding,SLC35D3-001,"solute carrier family 35, member D3 [Source:HGNC Symbol;Acc:15621]",0.992316703,5.05995,ZERO,0.003761358,
MK,ENST00000372634,ENSG00000166681,protein_coding,NGFRAP1-004,nerve growth factor receptor (TNFRSF16) associated protein 1 [Source:HGNC Symbol;Acc:13388],0.995098554,1.14878,ZERO,0.003833975,
MK,ENST00000449934,ENSG00000204520,protein_coding,MICA-202,MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:7090],0.993958552,1.78561,ZERO,0.003861364,
MK,ENST00000597199,ENSG00000007129,processed_transcript,CEACAM21-010,carcinoembryonic antigen-related cell adhesion molecule 21 [Source:HGNC Symbol;Acc:28834],0.991632109,3.91832,ZERO,0.003934345,
MK,ENST00000367731,ENSG00000197959,protein_coding,DNM3-001,dynamin 3 [Source:HGNC Symbol;Acc:29125],0.990297241,3.50599,ZERO,0.003971216,
MK,ENST00000395456,ENSG00000213658,protein_coding,LAT-004,linker for activation of T cells [Source:HGNC Symbol;Acc:18874],0.991035789,2.76669,ZERO,0.003999882,
MK,ENST00000393352,ENSG00000115641,protein_coding,FHL2-009,four and a half LIM domains 2 [Source:HGNC Symbol;Acc:3703],0.991915115,8.7398,ZERO,0.004153705,
MK,ENST00000394439,ENSG00000138735,protein_coding,PDE5A-201,"phosphodiesterase 5A, cGMP-specific [Source:HGNC Symbol;Acc:8784]",0.992215904,2.96785,ZERO,0.004166589,
MK,ENST00000474524,ENSG00000144893,protein_coding,MED12L-001,mediator complex subunit 12-like [Source:HGNC Symbol;Acc:16050],0.990353504,2.80276,ZERO,0.004243773,
MK,ENST00000466767,ENSG00000066294,processed_transcript,CD84-007,CD84 molecule [Source:HGNC Symbol;Acc:1704],0.991291432,2.89359,ZERO,0.004248407,
MK,ENST00000490247,ENSG00000137801,retained_intron,THBS1-006,thrombospondin 1 [Source:HGNC Symbol;Acc:11785],0.991496338,4.71386,ZERO,0.004263011,
MK,ENST00000587138,ENSG00000267316,lincRNA,RP11-879F14.3-002,,0.991493776,6.19433,ZERO,0.004267793,
MK,ENST00000505330,ENSG00000017260,protein_coding,ATP2C1-009,"ATPase, Ca++ transporting, type 2C, member 1 [Source:HGNC Symbol;Acc:13211]",0.992902712,2.23969,ZERO,0.004335985,
MK,ENST00000248437,ENSG00000127824,protein_coding,TUBA4A-001,"tubulin, alpha 4a [Source:HGNC Symbol;Acc:12407]",0.988082839,3.06846,ZERO,0.004436012,
MK,ENST00000260506,ENSG00000137942,protein_coding,FNBP1L-201,formin binding protein 1-like [Source:HGNC Symbol;Acc:20851],0.992402843,2.22621,ZERO,0.004458659,
MK,ENST00000378943,ENSG00000198814,protein_coding,GK-004,glycerol kinase [Source:HGNC Symbol;Acc:4289],0.991291319,2.03641,ZERO,0.004614682,
MK,ENST00000568899,ENSG00000261067,retained_intron,RP11-264B17.3-003,,0.989595605,3.11358,ZERO,0.004623603,
MK,ENST00000379384,ENSG00000136404,nonsense_mediated_decay,TM6SF1-003,transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:11860],0.989430136,3.78185,ZERO,0.004653897,
MK,ENST00000367795,ENSG00000174175,protein_coding,SELP-003,"selectin P (granule membrane protein 140kDa, antigen CD62) [Source:HGNC Symbol;Acc:10721]",0.989188096,4.15169,ZERO,0.004886689,
MK,ENST00000275189,ENSG00000146376,protein_coding,ARHGAP18-201,Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:21035],0.984352695,4.29175,ZERO,0.004944477,
MK,ENST00000544180,ENSG00000100504,protein_coding,PYGL-201,"phosphorylase, glycogen, liver [Source:HGNC Symbol;Acc:9725]",0.992080394,1.65389,ZERO,0.005008894,
MK,ENST00000508174,ENSG00000250334,lincRNA,RP11-234K19.2-001,,0.988892019,3.56036,ZERO,0.005045496,
MK,ENST00000261195,ENSG00000111713,protein_coding,GYS2-001,glycogen synthase 2 (liver) [Source:HGNC Symbol;Acc:4707],0.988242109,3.55248,ZERO,0.005094984,
MK,ENST00000419880,ENSG00000104343,protein_coding,UBE2W-002,ubiquitin-conjugating enzyme E2W (putative) [Source:HGNC Symbol;Acc:25616],0.991590218,1.80704,ZERO,0.005214573,
MK,ENST00000345317,ENSG00000005020,protein_coding,SKAP2-001,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:15687],0.992541233,1.45609,ZERO,0.005250256,
MK,ENST00000445766,ENSG00000139174,protein_coding,PRICKLE1-005,prickle homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:17019],0.986261238,3.86634,EB,0.005250706,
MK,ENST00000360594,ENSG00000165929,protein_coding,TC2N-003,"tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:19859]",0.989995338,2.67654,ZERO,0.005486677,
MK,ENST00000338513,ENSG00000189280,protein_coding,GJB5-001,"gap junction protein, beta 5, 31.1kDa [Source:HGNC Symbol;Acc:4287]",0.989253055,5.76655,ZERO,0.005507286,
MK,ENST00000383791,ENSG00000131370,protein_coding,SH3BP5-001,SH3-domain binding protein 5 (BTK-associated) [Source:HGNC Symbol;Acc:10827],0.989620756,3.10064,ZERO,0.005712179,
MK,ENST00000422336,ENSG00000100266,protein_coding,PACSIN2-006,protein kinase C and casein kinase substrate in neurons 2 [Source:HGNC Symbol;Acc:8571],0.988569352,5.66191,ZERO,0.005761607,
MK,ENST00000351578,ENSG00000082074,protein_coding,FYB-001,FYN binding protein [Source:HGNC Symbol;Acc:4036],0.985118221,4.25732,ZERO,0.005754699,
MK,ENST00000402934,ENSG00000049323,protein_coding,LTBP1-008,latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:6714],0.988957465,4.03455,ZERO,0.00581714,
MK,ENST00000512369,ENSG00000070190,protein_coding,DAPP1-002,dual adaptor of phosphotyrosine and 3-phosphoinositides [Source:HGNC Symbol;Acc:16500],0.986399835,3.76579,ZERO,0.005940244,
MK,ENST00000498660,ENSG00000127824,processed_transcript,TUBA4A-006,"tubulin, alpha 4a [Source:HGNC Symbol;Acc:12407]",0.982128925,3.29431,ZERO,0.005996681,
MK,ENST00000515779,ENSG00000249140,processed_pseudogene,RP11-1379J22.3-001,,0.987576862,2.59166,ZERO,0.006112425,
MK,ENST00000355305,ENSG00000197959,protein_coding,DNM3-003,dynamin 3 [Source:HGNC Symbol;Acc:29125],0.984596969,3.89878,ZERO,0.006109295,
MK,ENST00000380840,ENSG00000163743,protein_coding,RCHY1-005,"ring finger and CHY zinc finger domain containing 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:17479]",0.985521114,2.58156,ZERO,0.006425827,
MK,ENST00000248564,ENSG00000127920,protein_coding,GNG11-001,"guanine nucleotide binding protein (G protein), gamma 11 [Source:HGNC Symbol;Acc:4403]",0.985729258,2.75913,ZERO,0.00652304,
MK,ENST00000588098,ENSG00000005961,protein_coding,ITGA2B-012,"integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41) [Source:HGNC Symbol;Acc:6138]",0.986271627,3.08457,ZERO,0.006716413,
MK,ENST00000490414,ENSG00000158869,processed_transcript,FCER1G-003,"Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide [Source:HGNC Symbol;Acc:3611]",0.984989075,3.15382,ZERO,0.006741248,
MK,ENST00000435218,ENSG00000088726,protein_coding,TMEM40-003,transmembrane protein 40 [Source:HGNC Symbol;Acc:25620],0.982554696,3.8653,ZERO,0.006760678,
MK,ENST00000322019,ENSG00000136404,protein_coding,TM6SF1-001,transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:11860],0.984431223,2.73086,ZERO,0.007007875,
MK,ENST00000367733,ENSG00000197959,protein_coding,DNM3-002,dynamin 3 [Source:HGNC Symbol;Acc:29125],0.983175188,3.72993,ZERO,0.007019797,
MK,ENST00000510390,ENSG00000163734,processed_transcript,CXCL3-004,chemokine (C-X-C motif) ligand 3 [Source:HGNC Symbol;Acc:4604],0.982050096,3.52439,ZERO,0.007036129,
MK,ENST00000478845,ENSG00000137801,retained_intron,THBS1-004,thrombospondin 1 [Source:HGNC Symbol;Acc:11785],0.980023393,6.47554,EB,0.007044335,
MK,ENST00000248996,ENSG00000128266,protein_coding,GNAZ-001,"guanine nucleotide binding protein (G protein), alpha z polypeptide [Source:HGNC Symbol;Acc:4395]",0.980043825,4.34727,ZERO,0.007074022,
MK,ENST00000437044,ENSG00000161911,protein_coding,TREML1-002,triggering receptor expressed on myeloid cells-like 1 [Source:HGNC Symbol;Acc:20434],0.986343031,8.39436,ZERO,0.007128623,
MK,ENST00000424173,ENSG00000081189,protein_coding,MEF2C-004,myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:6996],0.984500554,3.01392,ZERO,0.007242236,
MK,ENST00000557389,ENSG00000100906,protein_coding,NFKBIA-004,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha [Source:HGNC Symbol;Acc:7797]",0.987614173,2.57504,ZERO,0.00736524,
MK,ENST00000363057,ENSG00000199927,snoRNA,U3.7-201,Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012],0.984253436,3.10613,ZERO,0.007406458,
MK,ENST00000433845,ENSG00000160211,protein_coding,G6PD-005,glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:4057],0.987713348,1.57575,ZERO,0.007457184,
MK,ENST00000280155,ENSG00000150594,protein_coding,ADRA2A-001,adrenoceptor alpha 2A [Source:HGNC Symbol;Acc:281],0.98206284,3.40678,ZERO,0.007483595,
MK,ENST00000428018,ENSG00000160145,protein_coding,KALRN-202,"kalirin, RhoGEF kinase [Source:HGNC Symbol;Acc:4814]",0.98426054,3.4927,ZERO,0.007526654,
MK,ENST00000444316,ENSG00000153064,protein_coding,BANK1-003,B-cell scaffold protein with ankyrin repeats 1 [Source:HGNC Symbol;Acc:18233],0.983430804,2.70894,ZERO,0.007568709,
MK,ENST00000580887,ENSG00000101608,protein_coding,MYL12A-005,"myosin, light chain 12A, regulatory, non-sarcomeric [Source:HGNC Symbol;Acc:16701]",0.986924375,1.77537,ZERO,0.007633047,
MK,ENST00000377911,ENSG00000148484,protein_coding,RSU1-003,Ras suppressor protein 1 [Source:HGNC Symbol;Acc:10464],0.98663964,1.56456,ZERO,0.007657793,
MK,ENST00000248594,ENSG00000127947,protein_coding,PTPN12-001,"protein tyrosine phosphatase, non-receptor type 12 [Source:HGNC Symbol;Acc:9645]",0.985507874,1.94703,ZERO,0.007777818,
MK,ENST00000261405,ENSG00000110799,protein_coding,VWF-002,von Willebrand factor [Source:HGNC Symbol;Acc:12726],0.979707557,5.60769,ZERO,0.007738606,
MK,ENST00000438462,ENSG00000115310,protein_coding,RTN4-012,reticulon 4 [Source:HGNC Symbol;Acc:14085],0.984610093,7.2659,ZERO,0.00778471,
MK,ENST00000263686,ENSG00000174175,protein_coding,SELP-201,"selectin P (granule membrane protein 140kDa, antigen CD62) [Source:HGNC Symbol;Acc:10721]",0.982805329,4.07321,ZERO,0.007879352,
MK,ENST00000218516,ENSG00000102393,protein_coding,GLA-001,"galactosidase, alpha [Source:HGNC Symbol;Acc:4296]",0.982742534,2.4753,ZERO,0.007915082,
MK,ENST00000334686,ENSG00000114805,protein_coding,PLCH1-201,"phospholipase C, eta 1 [Source:HGNC Symbol;Acc:29185]",0.984336912,3.38778,ZERO,0.007951226,
MK,ENST00000442196,ENSG00000260916,protein_coding,CCPG1-002,cell cycle progression 1 [Source:HGNC Symbol;Acc:24227],0.985602641,2.34516,ZERO,0.007967041,
MK,ENST00000354476,ENSG00000049323,protein_coding,LTBP1-202,latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:6714],0.977635585,2.05994,EB,0.007964312,
MK,ENST00000547260,ENSG00000174233,retained_intron,ADCY6-005,adenylate cyclase 6 [Source:HGNC Symbol;Acc:237],0.977086662,2.98956,ZERO,0.008025385,
MK,ENST00000394236,ENSG00000184500,protein_coding,PROS1-001,protein S (alpha) [Source:HGNC Symbol;Acc:9456],0.982261219,3.30355,ZERO,0.008152273,
MK,ENST00000480726,ENSG00000220201,retained_intron,ZGLP1-003,"zinc finger, GATA-like protein 1 [Source:HGNC Symbol;Acc:37245]",0.982871961,2.58913,ZERO,0.008357693,
MK,ENST00000398506,ENSG00000143995,protein_coding,MEIS1-003,Meis homeobox 1 [Source:HGNC Symbol;Acc:7000],0.979322989,3.10239,ZERO,0.008411973,
MK,ENST00000264107,ENSG00000091409,protein_coding,ITGA6-001,"integrin, alpha 6 [Source:HGNC Symbol;Acc:6142]",0.982016909,2.84919,ZERO,0.008437124,
MK,ENST00000505078,ENSG00000175471,protein_coding,MCTP1-017,"multiple C2 domains, transmembrane 1 [Source:HGNC Symbol;Acc:26183]",0.983163692,2.88114,ZERO,0.008611203,
MK,ENST00000497720,ENSG00000137801,retained_intron,THBS1-007,thrombospondin 1 [Source:HGNC Symbol;Acc:11785],0.982173874,3.65054,ZERO,0.008842817,
MK,ENST00000536033,ENSG00000198626,protein_coding,RYR2-202,ryanodine receptor 2 (cardiac) [Source:HGNC Symbol;Acc:10484],0.979326627,3.23903,ZERO,0.008862584,
MK,ENST00000361175,ENSG00000198682,protein_coding,PAPSS2-001,3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:HGNC Symbol;Acc:8604],0.981760518,3.17841,ZERO,0.008934751,
MK,ENST00000367786,ENSG00000174175,protein_coding,SELP-005,"selectin P (granule membrane protein 140kDa, antigen CD62) [Source:HGNC Symbol;Acc:10721]",0.981739977,5.87197,ZERO,0.009166027,
MK,ENST00000486374,ENSG00000107863,retained_intron,ARHGAP21-004,Rho GTPase activating protein 21 [Source:HGNC Symbol;Acc:23725],0.983519525,2.4128,ZERO,0.009246983,
MK,ENST00000469295,ENSG00000059804,retained_intron,SLC2A3-006,"solute carrier family 2 (facilitated glucose transporter), member 3 [Source:HGNC Symbol;Acc:11007]",0.98230673,2.39342,ZERO,0.00949248,
MK,ENST00000265171,ENSG00000138798,protein_coding,EGF-001,epidermal growth factor [Source:HGNC Symbol;Acc:3229],0.979980775,3.92998,ZERO,0.009477926,
MK,ENST00000357428,ENSG00000077254,protein_coding,USP33-201,ubiquitin specific peptidase 33 [Source:HGNC Symbol;Acc:20059],0.984713768,1.52067,ZERO,0.009561117,
MK,ENST00000304141,ENSG00000168497,protein_coding,SDPR-001,serum deprivation response [Source:HGNC Symbol;Acc:10690],0.970553826,4.01769,ZERO,0.009437226,
MK,ENST00000448044,ENSG00000073849,protein_coding,ST6GAL1-002,"ST6 beta-galactosamide alpha-2,6-sialyltranferase 1 [Source:HGNC Symbol;Acc:10860]",0.98540299,1.58015,ZERO,0.0096575,
MK,ENST00000512138,ENSG00000082074,protein_coding,FYB-009,FYN binding protein [Source:HGNC Symbol;Acc:4036],0.97989173,3.47975,ZERO,0.009691871,
MK,ENST00000544113,ENSG00000078124,protein_coding,ACER3-202,alkaline ceramidase 3 [Source:HGNC Symbol;Acc:16066],0.979001916,2.66634,ZERO,0.009684758,
MK,ENST00000380359,ENSG00000173848,protein_coding,NET1-006,neuroepithelial cell transforming 1 [Source:HGNC Symbol;Acc:14592],0.979753647,2.0013,ZERO,0.009757676,
MK,ENST00000316549,ENSG00000181804,protein_coding,SLC9A9-001,"solute carrier family 9, subfamily A (NHE9, cation proton antiporter 9), member 9 [Source:HGNC Symbol;Acc:20653]",0.979900664,3.50672,ZERO,0.009768711,
MK,ENST00000494390,ENSG00000157680,processed_transcript,DGKI-006,"diacylglycerol kinase, iota [Source:HGNC Symbol;Acc:2855]",0.979642944,7.21335,ZERO,0.009932052,
MK,ENST00000528781,ENSG00000255479,lincRNA,RP11-672A2.6-001,,0.979591614,3.63561,ZERO,0.009989042,
MK,ENST00000477593,ENSG00000051382,protein_coding,PIK3CB-001,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta [Source:HGNC Symbol;Acc:8976]",0.98217262,2.65663,ZERO,0.010144355,
MK,ENST00000268099,ENSG00000140497,protein_coding,SCAMP2-001,secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:10564],0.983955969,1.693,ZERO,0.010232873,
MK,ENST00000366595,ENSG00000116962,protein_coding,NID1-002,nidogen 1 [Source:HGNC Symbol;Acc:7821],0.979127366,2.65451,ZERO,0.010273229,
MK,ENST00000352171,ENSG00000078618,protein_coding,NRD1-001,nardilysin (N-arginine dibasic convertase) [Source:HGNC Symbol;Acc:7995],0.983815114,1.45454,ZERO,0.010376127,
MK,ENST00000331163,ENSG00000100311,protein_coding,PDGFB-001,platelet-derived growth factor beta polypeptide [Source:HGNC Symbol;Acc:8800],0.978207782,4.55477,ZERO,0.01044805,
MK,ENST00000198767,ENSG00000085721,protein_coding,RRN3-001,RRN3 RNA polymerase I transcription factor homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:30346],0.978864493,2.13195,ZERO,0.010589904,
MK,ENST00000402219,ENSG00000115904,protein_coding,SOS1-201,son of sevenless homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:11187],0.983885754,1.87838,ZERO,0.010768001,
MK,ENST00000497244,ENSG00000087589,retained_intron,CASS4-003,Cas scaffolding protein family member 4 [Source:HGNC Symbol;Acc:15878],0.97660769,1.89779,ZERO,0.010801301,
MK,ENST00000377001,ENSG00000176783,protein_coding,RUFY1-201,RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:19760],0.97822533,2.31589,ZERO,0.011040809,
MK,ENST00000526269,ENSG00000254703,antisense,FLI1-AS1-001,FLI1 antisense RNA 1 [Source:HGNC Symbol;Acc:44177],0.974821653,2.49129,ZERO,0.01123233,
MK,ENST00000261401,ENSG00000110880,protein_coding,CORO1C-001,"coronin, actin binding protein, 1C [Source:HGNC Symbol;Acc:2254]",0.97673889,2.24292,ZERO,0.011321687,
MK,ENST00000540098,ENSG00000150054,protein_coding,MPP7-203,"membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7) [Source:HGNC Symbol;Acc:26542]",0.978333443,2.10194,ZERO,0.011369145,
MK,ENST00000526916,ENSG00000154146,protein_coding,NRGN-001,"neurogranin (protein kinase C substrate, RC3) [Source:HGNC Symbol;Acc:8000]",0.975307618,4.21293,ZERO,0.011381797,
MK,ENST00000343619,ENSG00000033627,protein_coding,ATP6V0A1-006,"ATPase, H+ transporting, lysosomal V0 subunit a1 [Source:HGNC Symbol;Acc:865]",0.976312989,2.17549,ZERO,0.011573414,
MK,ENST00000320560,ENSG00000177119,protein_coding,ANO6-001,anoctamin 6 [Source:HGNC Symbol;Acc:25240],0.97960202,1.94187,ZERO,0.011754778,
